gml_id,oid,aktualit,art,name,rs,ags,uebobjekt,ueboname
DE092780184,DE092780184,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Sankt Englmar,"092780184",,DE09278,Landkreis Straubing-Bogen
DE093755335,DE093755335,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Donaustauf,"093755335",,DE09375,Landkreis Regensburg
DE091870157,DE091870157,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Oberaudorf,"091870157",,DE09187,Landkreis Rosenheim
DE093750170,DE093750170,2023-08-24Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Mintraching,"093750170",,DE09375,Landkreis Regensburg
DE093755336,DE093755336,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Wörth a.d.Donau,"093755336",,DE09375,Landkreis Regensburg
DE093755338,DE093755338,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Sünching,"093755338",,DE09375,Landkreis Regensburg
DE093750208,DE093750208,2023-08-24Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Wenzenbach,"093750208",,DE09375,Landkreis Regensburg
DE091870168,DE091870168,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Rimsting,"091870168",,DE09187,Landkreis Rosenheim
DE093760116,DE093760116,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bodenwöhr,"093760116",,DE09376,Landkreis Schwandorf
DE093755333,DE093755333,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Laaber,"093755333",,DE09375,Landkreis Regensburg
DE092740111111,DE092740111111,2023-08-28Z,Gemeinde,Adlkofen,"092740111111","09274111",DE092740111,Adlkofen
DE091820127,DE091820127,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Otterfing,"091820127",,DE09182,Landkreis Miesbach
DE093760149,DE093760149,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Nittenau,"093760149",,DE09376,Landkreis Schwandorf
DE091840136,DE091840136,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Ottobrunn,"091840136",,DE09184,Landkreis München
DE091840137,DE091840137,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Aying,"091840137",,DE09184,Landkreis München
DE091855154,DE091855154,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Neuburg a.d.Donau,"091855154",,DE09185,Landkreis Neuburg-Schrobenhausen
DE092729460,DE092729460,2022-05-09Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Schlichtenberger Wald,"092729460",,DE09272,Landkreis Freyung-Grafenau
DE096790180,DE096790180,2023-08-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Rimpar,"096790180",,DE09679,Landkreis Würzburg
DE095769453453,DE095769453453,2022-09-15Z,Gemeinde,Forst Kleinschwarzenlohe,"095769453453","09576453",DE095769453,Forst Kleinschwarzenlohe
DE096790201,DE096790201,2023-08-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Unterpleichfeld,"096790201",,DE09679,Landkreis Würzburg
DE091850127,DE091850127,2023-08-17Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Ehekirchen,"091850127",,DE09185,Landkreis Neuburg-Schrobenhausen
DE093765345,DE093765345,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Neunburg vorm Wald,"093765345",,DE09376,Landkreis Schwandorf
DE093765346,DE093765346,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Wackersdorf,"093765346",,DE09376,Landkreis Schwandorf
DE097799452,DE097799452,2022-10-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Dornstadt-Linkersbaindt,"097799452",,DE09779,Landkreis Donau-Ries
DE092750151151,DE092750151151,2023-08-28Z,Gemeinde,Tiefenbach,"092750151151","09275151",DE092750151,Tiefenbach
DE093610000,DE093610000,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Amberg,"093610000",,DE09361,Stadt Amberg
DE093710111,DE093710111,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Ammerthal,"093710111",,DE09371,Landkreis Amberg-Sulzbach
DE093770118,DE093770118,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Friedenfels,"093770118",,DE09377,Landkreis Tirschenreuth
DE093770119,DE093770119,2023-08-24Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Fuchsmühl,"093770119",,DE09377,Landkreis Tirschenreuth
DE093770131,DE093770131,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Konnersreuth,"093770131",,DE09377,Landkreis Tirschenreuth
DE094755428,DE094755428,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Lichtenberg,"094755428",,DE09475,Landkreis Hof
DE093720135,DE093720135,2023-08-05Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Hohenwarth,"093720135",,DE09372,Landkreis Cham
DE094780120,DE094780120,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Ebensfeld,"094780120",,DE09478,Landkreis Lichtenfels
DE094790135,DE094790135,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Marktleuthen,"094790135",,DE09479,Landkreis Wunsiedel i.Fichtelgebirge
DE094790136,DE094790136,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Marktredwitz,"094790136",,DE09479,Landkreis Wunsiedel i.Fichtelgebirge
DE096729456456,DE096729456456,2022-09-15Z,Gemeinde,Geiersnest-West,"096729456456","09672456",DE096729456,Geiersnest-West
DE095730133,DE095730133,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Wilhermsdorf,"095730133",,DE09573,Landkreis Fürth
DE091880132,DE091880132,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Seefeld,"091880132",,DE09188,Landkreis Starnberg
DE093720143,DE093720143,2023-07-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Miltach,"093720143",,DE09372,Landkreis Cham
DE091770127,DE091770127,2023-08-22Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Lengdorf,"091770127",,DE09177,Landkreis Erding
DE094720121,DE094720121,2023-08-10Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bischofsgrün,"094720121",,DE09472,Landkreis Bayreuth
DE094729451,DE094729451,2023-06-15Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bischofsgrüner Forst,"094729451",,DE09472,Landkreis Bayreuth
DE093775351,DE093775351,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Wiesau,"093775351",,DE09377,Landkreis Tirschenreuth
DE094610000,DE094610000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bamberg,"094610000",,DE09461,Stadt Bamberg
DE093720146,DE093720146,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Pemfling,"093720146",,DE09372,Landkreis Cham
DE094620000,DE094620000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bayreuth,"094620000",,DE09462,Stadt Bayreuth
DE093720155,DE093720155,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Runding,"093720155",,DE09372,Landkreis Cham
DE094630000,DE094630000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Coburg,"094630000",,DE09463,Stadt Coburg
DE094710117,DE094710117,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bischberg,"094710117",,DE09471,Landkreis Bamberg
DE094739452,DE094739452,2022-05-09Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Callenberger Forst-West,"094739452",,DE09473,Landkreis Coburg
DE095729455455,DE095729455455,2023-05-18Z,Gemeinde,Forst Tennenlohe,"095729455455","09572455",DE095729455,Forst Tennenlohe
DE095760113,DE095760113,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Allersberg,"095760113",,DE09576,Landkreis Roth
DE095760121,DE095760121,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Georgensgmünd,"095760121",,DE09576,Landkreis Roth
DE095770158,DE095770158,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Pappenheim,"095770158",,DE09577,Landkreis Weißenburg-Gunzenhausen
DE095770162,DE095770162,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Polsingen,"095770162",,DE09577,Landkreis Weißenburg-Gunzenhausen
DE094720116,DE094720116,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bad Berneck i.Fichtelgebirge,"094720116",,DE09472,Landkreis Bayreuth
DE095720115,DE095720115,2023-08-18Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Baiersdorf,"095720115",,DE09572,Landkreis Erlangen-Höchstadt
DE091890149,DE091890149,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Tacherting,"091890149",,DE09189,Landkreis Traunstein
DE093745329,DE093745329,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Schirmitz,"093745329",,DE09374,Landkreis Neustadt a.d.Waldnaab
DE093745330,DE093745330,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Tännesberg,"093745330",,DE09374,Landkreis Neustadt a.d.Waldnaab
DE094720150,DE094720150,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Heinersreuth,"094720150",,DE09472,Landkreis Bayreuth
DE094720164,DE094720164,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Mehlmeisel,"094720164",,DE09472,Landkreis Bayreuth
DE094720179,DE094720179,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Pottenstein,"094720179",,DE09472,Landkreis Bayreuth
DE094720190,DE094720190,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Speichersdorf,"094720190",,DE09472,Landkreis Bayreuth
DE094750128,DE094750128,2023-08-05Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Geroldsgrün,"094750128",,DE09475,Landkreis Hof
DE096730117,DE096730117,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bischofsheim i.d.Rhön,"096730117",,DE09673,Landkreis Rhön-Grabfeld
DE096765631,DE096765631,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Mönchberg,"096765631",,DE09676,Landkreis Miltenberg
DE093765343,DE093765343,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Pfreimd,"093765343",,DE09376,Landkreis Schwandorf
DE094745423,DE094745423,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Kirchehrenbach,"094745423",,DE09474,Landkreis Forchheim
DE093750165,DE093750165,2023-08-23Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Lappersdorf,"093750165",,DE09375,Landkreis Regensburg
DE094745426,DE094745426,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Dormitz,"094745426",,DE09474,Landkreis Forchheim
DE094750112,DE094750112,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bad Steben,"094750112",,DE09475,Landkreis Hof
DE097740155,DE097740155,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Leipheim,"097740155",,DE09774,Landkreis Günzburg
DE096710121,DE096710121,2023-08-16Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Goldbach,"096710121",,DE09671,Landkreis Aschaffenburg
DE094750113,DE094750113,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Berg,"094750113",,DE09475,Landkreis Hof
DE094750120,DE094750120,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Döhlau,"094750120",,DE09475,Landkreis Hof
DE097745732,DE097745732,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Thannhausen,"097745732",,DE09774,Landkreis Günzburg
DE097640000,DE097640000,2023-08-26Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Memmingen,"097640000",,DE09764,Stadt Memmingen
DE093710146146,DE093710146146,2023-08-28Z,Gemeinde,Rieden,"093710146146","09371146",DE093710146,Rieden
DE096719460,DE096719460,2023-04-15Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Waldaschaffer Forst,"096719460",,DE09671,Landkreis Aschaffenburg
DE094730175,DE094730175,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Weitramsdorf,"094730175",,DE09473,Landkreis Coburg
DE094750156,DE094750156,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Naila,"094750156",,DE09475,Landkreis Hof
DE091805136,DE091805136,2023-08-22Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Ohlstadt,"091805136",,DE09180,Landkreis Garmisch-Partenkirchen
DE094780111,DE094780111,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Altenkunstadt,"094780111",,DE09478,Landkreis Lichtenfels
DE093720117117,DE093720117117,2023-08-28Z,Gemeinde,Chamerau,"093720117117","09372117",DE093720117,Chamerau
DE094770142,DE094770142,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Neudrossenfeld,"094770142",,DE09477,Landkreis Kulmbach
DE094715408,DE094715408,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Burgebrach,"094715408",,DE09471,Landkreis Bamberg
DE094729468468,DE094729468468,2022-09-23Z,Gemeinde,Veldensteinerforst,"094729468468","09472468",DE094729468,Veldensteinerforst
DE094770148,DE094770148,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Presseck,"094770148",,DE09477,Landkreis Kulmbach
DE094770157,DE094770157,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Thurnau,"094770157",,DE09477,Landkreis Kulmbach
DE094770163,DE094770163,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Wirsberg,"094770163",,DE09477,Landkreis Kulmbach
DE094775436,DE094775436,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Marktleugast,"094775436",,DE09477,Landkreis Kulmbach
DE094720143,DE094720143,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Goldkronach,"094720143",,DE09472,Landkreis Bayreuth
DE094720175,DE094720175,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Pegnitz,"094720175",,DE09472,Landkreis Bayreuth
DE093730134134,DE093730134134,2023-08-28Z,Gemeinde,Hohenfels,"093730134134","09373134",DE093730134,Hohenfels
DE093749452452,DE093749452452,2022-11-24Z,Gemeinde,Manteler Forst,"093749452452","09374452",DE093749452,Manteler Forst
DE095710183183,DE095710183183,2023-08-21Z,Gemeinde,Oberdachstetten,"095710183183","09571183",DE095710183,Oberdachstetten
DE093750183,DE093750183,2023-08-14Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Pfatter,"093750183",,DE09375,Landkreis Regensburg
DE096779456,DE096779456,2022-09-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Fürstl.Löwenstein'scher Park,"096779456",,DE09677,Landkreis Main-Spessart
DE095740154,DE095740154,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Rückersdorf,"095740154",,DE09574,Landkreis Nürnberger Land
DE096789457457,DE096789457457,2022-03-16Z,Gemeinde,Wustvieler Forst,"096789457457","09678457",DE096789457,Wustvieler Forst
DE093730156156,DE093730156156,2023-08-28Z,Gemeinde,Pyrbaum,"093730156156","09373156",DE093730156,Pyrbaum
DE095610000,DE095610000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Ansbach,"095610000",,DE09561,Stadt Ansbach
DE095620000,DE095620000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Erlangen,"095620000",,DE09562,Stadt Erlangen
DE095630000,DE095630000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Fürth,"095630000",,DE09563,Stadt Fürth
DE095640000,DE095640000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Nürnberg,"095640000",,DE09564,Stadt Nürnberg
DE095710113,DE095710113,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Arberg,"095710113",,DE09571,Landkreis Ansbach
DE094740176,DE094740176,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Wiesenttal,"094740176",,DE09474,Landkreis Forchheim
DE094745420,DE094745420,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Ebermannstadt,"094745420",,DE09474,Landkreis Forchheim
DE091739451451,DE091739451451,2022-09-21Z,Gemeinde,Pupplinger Au,"091739451451","09173451",DE091739451,Pupplinger Au
DE093745326155,DE093745326155,2023-08-28Z,Gemeinde,Schlammersdorf,"093745326155","09374155",DE093745326,Verwaltungsgemeinschaft Kirchenthumbach
DE096710156,DE096710156,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Waldaschaff,"096710156",,DE09671,Landkreis Aschaffenburg
DE096720113,DE096720113,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bad Brückenau,"096720113",,DE09672,Landkreis Bad Kissingen
DE096720134,DE096720134,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Motten,"096720134",,DE09672,Landkreis Bad Kissingen
DE095719451,DE095719451,2022-06-20Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Unterer Wald,"095719451",,DE09571,Landkreis Ansbach
DE095735517,DE095735517,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Veitsbronn,"095735517",,DE09573,Landkreis Fürth
DE095740112,DE095740112,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Altdorf b.Nürnberg,"095740112",,DE09574,Landkreis Nürnberger Land
DE095740117,DE095740117,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Burgthann,"095740117",,DE09574,Landkreis Nürnberger Land
DE095740123,DE095740123,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Feucht,"095740123",,DE09574,Landkreis Nürnberger Land
DE092720140,DE092720140,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Ringelai,"092720140",,DE09272,Landkreis Freyung-Grafenau
DE095740132,DE095740132,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Hersbruck,"095740132",,DE09574,Landkreis Nürnberger Land
DE094775437,DE094775437,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Untersteinach,"094775437",,DE09477,Landkreis Kulmbach
DE095720119,DE095720119,2023-08-14Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bubenreuth,"095720119",,DE09572,Landkreis Erlangen-Höchstadt
DE094720198,DE094720198,2023-08-09Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Warmensteinach,"094720198",,DE09472,Landkreis Bayreuth
DE094780165,DE094780165,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bad Staffelstein,"094780165",,DE09478,Landkreis Lichtenfels
DE093755338115,DE093755338115,2023-08-28Z,Gemeinde,Aufhausen,"093755338115","09375115",DE093755338,Verwaltungsgemeinschaft Sünching
DE091875160123,DE091875160123,2023-05-15Z,Gemeinde,Chiemsee,"091875160123","09187123",DE091875160,Verwaltungsgemeinschaft Breitbrunn a.Chiemsee
DE091729452452,DE091729452452,2023-07-03Z,Gemeinde,Eck,"091729452452","09172452",DE091729452,Eck
DE096729466,DE096729466,2021-10-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Roßbacher Forst,"096729466",,DE09672,Landkreis Bad Kissingen
DE09764,DE09764,2023-08-26Z,Kreis / kreisfreie Stadt,Stadt Memmingen,"09764","09764",DE097,Bezirksverwaltung Schwaben
DE094640000000,DE094640000000,2023-08-28Z,Gemeinde,Hof,"094640000000","09464000",DE094640000,Hof
DE097730144,DE097730144,2023-08-19Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Lauingen (Donau),"097730144",,DE09773,Landkreis Dillingen a.d.Donau
DE094710155155,DE094710155155,2023-08-28Z,Gemeinde,Litzendorf,"094710155155","09471155",DE094710155,Litzendorf
DE095755520,DE095755520,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Hagenbüchach-Wilhelmsdorf,"095755520",,DE09575,Landkreis Neustadt a.d.Aisch-Bad Windsheim
DE094710185185,DE094710185185,2023-08-28Z,Gemeinde,Scheßlitz,"094710185185","09471185",DE094710185,Scheßlitz
DE094710214214,DE094710214214,2023-08-28Z,Gemeinde,Zapfendorf,"094710214214","09471214",DE094710214,Zapfendorf
DE095755521,DE095755521,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Diespeck,"095755521",,DE09575,Landkreis Neustadt a.d.Aisch-Bad Windsheim
DE095755522,DE095755522,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Uehlfeld,"095755522",,DE09575,Landkreis Neustadt a.d.Aisch-Bad Windsheim
DE091840139,DE091840139,2023-08-22Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Pullach i.Isartal,"091840139",,DE09184,Landkreis München
DE095720121,DE095720121,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Eckental,"095720121",,DE09572,Landkreis Erlangen-Höchstadt
DE091840141,DE091840141,2023-08-22Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Sauerlach,"091840141",,DE09184,Landkreis München
DE095760111,DE095760111,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Abenberg,"095760111",,DE09576,Landkreis Roth
DE094750161161,DE094750161161,2023-08-28Z,Gemeinde,Regnitzlosau,"094750161161","09475161",DE094750161,Regnitzlosau
DE094755432174,DE094755432174,2023-08-28Z,Gemeinde,Sparneck,"094755432174","09475174",DE094755432,Verwaltungsgemeinschaft Sparneck
DE094750175175,DE094750175175,2023-08-28Z,Gemeinde,Stammbach,"094750175175","09475175",DE094750175,Stammbach
DE094759453,DE094759453,2022-06-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Geroldsgrüner Forst,"094759453",,DE09475,Landkreis Hof
DE094775436117,DE094775436117,2023-08-28Z,Gemeinde,Grafengehaig,"094775436117","09477117",DE094775436,Verwaltungsgemeinschaft Marktleugast
DE094770139139,DE094770139139,2023-08-28Z,Gemeinde,Marktschorgast,"094770139139","09477139",DE094770139,Marktschorgast
DE095725514141,DE095725514141,2023-08-28Z,Gemeinde,Marloffstein,"095725514141","09572141",DE095725514,Verwaltungsgemeinschaft Uttenreuth
DE097720215,DE097720215,2023-08-18Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Wehringen,"097720215",,DE09772,Landkreis Augsburg
DE094790166,DE094790166,2023-08-23Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Weißenstadt,"094790166",,DE09479,Landkreis Wunsiedel i.Fichtelgebirge
DE096725606138,DE096725606138,2023-08-28Z,Gemeinde,Oberleichtersbach,"096725606138","09672138",DE096725606,Verwaltungsgemeinschaft Bad Brückenau
DE094799453,DE094799453,2023-08-23Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Kaiserhammer Forst-Ost,"094799453",,DE09479,Landkreis Wunsiedel i.Fichtelgebirge
DE096720140140,DE096720140140,2023-08-28Z,Gemeinde,Oerlenbach,"096720140140","09672140",DE096720140,Oerlenbach
DE095775535,DE095775535,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Nennslingen,"095775535",,DE09577,Landkreis Weißenburg-Gunzenhausen
DE096610000,DE096610000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Aschaffenburg,"096610000",,DE09661,Stadt Aschaffenburg
DE095760117,DE095760117,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Büchenbach,"095760117",,DE09576,Landkreis Roth
DE096620000,DE096620000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Schweinfurt,"096620000",,DE09662,Stadt Schweinfurt
DE096630000,DE096630000,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Würzburg,"096630000",,DE09663,Stadt Würzburg
DE096710111,DE096710111,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Alzenau,"096710111",,DE09671,Landkreis Aschaffenburg
DE096775620151,DE096775620151,2023-08-28Z,Gemeinde,Kreuzwertheim,"096775620151","09677151",DE096775620,Verwaltungsgemeinschaft Kreuzwertheim
DE096769452,DE096769452,2022-01-18Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Forstwald,"096769452",,DE09676,Landkreis Miltenberg
DE096780168168,DE096780168168,2023-08-28Z,Gemeinde,Poppenhausen,"096780168168","09678168",DE096780168,Poppenhausen
DE097715703162,DE097715703162,2023-08-28Z,Gemeinde,Schiltberg,"097715703162","09771162",DE097715703,Verwaltungsgemeinschaft Kühbach
DE097745729118,DE097745729118,2023-08-28Z,Gemeinde,Bubesheim,"097745729118","09774118",DE097745729,Verwaltungsgemeinschaft Kötz
DE091740136,DE091740136,2023-08-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Petershausen,"091740136",,DE09174,Landkreis Dachau
DE092775244147,DE092775244147,2023-08-07Z,Gemeinde,Stubenberg,"092775244147","09277147",DE092775244,Verwaltungsgemeinschaft Ering
DE091750123,DE091750123,2023-08-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Hohenlinden,"091750123",,DE09175,Landkreis Ebersberg
DE091750133,DE091750133,2023-08-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Pliening,"091750133",,DE09175,Landkreis Ebersberg
DE091760137,DE091760137,2023-08-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Kinding,"091760137",,DE09176,Landkreis Eichstätt
DE095775536,DE095775536,2023-08-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Hahnenkamm,"095775536",,DE09577,Landkreis Weißenburg-Gunzenhausen
DE095715506,DE095715506,2023-08-23Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Triesdorf,"095715506",,DE09571,Landkreis Ansbach
DE091780136,DE091780136,2023-08-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Kirchdorf a.d.Amper,"091780136",,DE09178,Landkreis Freising
DE091780144,DE091780144,2023-08-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Nandlstadt,"091780144",,DE09178,Landkreis Freising
DE096720112,DE096720112,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bad Bocklet,"096720112",,DE09672,Landkreis Bad Kissingen
DE091739452,DE091739452,2022-10-14Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Wolfratshauser Forst,"091739452",,DE09173,Landkreis Bad Tölz-Wolfratshausen
DE096720114,DE096720114,2023-08-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bad Kissingen,"096720114",,DE09672,Landkreis Bad Kissingen
